index,zone,year,month,day,hour,load
77354,211,2023,10,6,19,4
77355,211,2023,10,6,20,6
77356,211,2023,10,6,21,5
77357,211,2023,10,6,22,3
77358,211,2023,10,6,23,2
77359,211,2023,10,7,0,1
77360,211,2023,10,7,1,1
77361,211,2023,10,7,2,1
77362,211,2023,10,7,3,1
77363,211,2023,10,7,4,0
77364,211,2023,10,7,5,0
77365,211,2023,10,7,6,0
77366,211,2023,10,7,7,0
77367,211,2023,10,7,8,3
77368,211,2023,10,7,9,4
77369,211,2023,10,7,10,4
77370,211,2023,10,7,11,5
77371,211,2023,10,7,12,9
77372,211,2023,10,7,13,7
77373,211,2023,10,7,14,12
77374,211,2023,10,7,15,12
77375,211,2023,10,7,16,5
77376,211,2023,10,7,17,5
77377,211,2023,10,7,18,8
77378,211,2023,10,7,19,6
77379,211,2023,10,7,20,2
77380,211,2023,10,7,21,2
77381,211,2023,10,7,22,1
77382,211,2023,10,7,23,2
77383,211,2023,10,8,0,2
77384,211,2023,10,8,1,2
77385,211,2023,10,8,2,0
77386,211,2023,10,8,3,0
77387,211,2023,10,8,4,0
77388,211,2023,10,8,5,1
77389,211,2023,10,8,6,1
77390,211,2023,10,8,7,1
77391,211,2023,10,8,8,1
77392,211,2023,10,8,9,3
77393,211,2023,10,8,10,2
77394,211,2023,10,8,11,4
77395,211,2023,10,8,12,4
77396,211,2023,10,8,13,7
77397,211,2023,10,8,14,9
77398,211,2023,10,8,15,12
77399,211,2023,10,8,16,8
77400,211,2023,10,8,17,6
77401,211,2023,10,8,18,4
77402,211,2023,10,8,19,5
77403,211,2023,10,8,20,3
77404,211,2023,10,8,21,1
77405,211,2023,10,8,22,2
77406,211,2023,10,8,23,1
77407,211,2023,10,9,0,1
77408,211,2023,10,9,1,0
77409,211,2023,10,9,2,0
77410,211,2023,10,9,3,0
77411,211,2023,10,9,4,0
77412,211,2023,10,9,5,0
77413,211,2023,10,9,6,0
77414,211,2023,10,9,7,3
77415,211,2023,10,9,8,3
77416,211,2023,10,9,9,5
77417,211,2023,10,9,10,10
77418,211,2023,10,9,11,13
77419,211,2023,10,9,12,12
77420,211,2023,10,9,13,10
77421,211,2023,10,9,14,6
77422,211,2023,10,9,15,4
77423,211,2023,10,9,16,4
77424,211,2023,10,9,17,5
77425,211,2023,10,9,18,6
77426,211,2023,10,9,19,3
77427,211,2023,10,9,20,0
77428,211,2023,10,9,21,1
77429,211,2023,10,9,22,1
77430,211,2023,10,9,23,0
77431,211,2023,10,10,0,0
77432,211,2023,10,10,1,0
77433,211,2023,10,10,2,0
77434,211,2023,10,10,3,0
77435,211,2023,10,10,4,0
77436,211,2023,10,10,5,0
77437,211,2023,10,10,6,0
77438,211,2023,10,10,7,2
77439,211,2023,10,10,8,6
77440,211,2023,10,10,9,6
77441,211,2023,10,10,10,8
77442,211,2023,10,10,11,6
77443,211,2023,10,10,12,7
77444,211,2023,10,10,13,7
77445,211,2023,10,10,14,7
77446,211,2023,10,10,15,7
77447,211,2023,10,10,16,6
77448,211,2023,10,10,17,7
77449,211,2023,10,10,18,5
77450,211,2023,10,10,19,3
77451,211,2023,10,10,20,2
77452,211,2023,10,10,21,2
77453,211,2023,10,10,22,1
77454,211,2023,10,10,23,1
77455,211,2023,10,11,0,0
77456,211,2023,10,11,1,0
77457,211,2023,10,11,2,0
77458,211,2023,10,11,3,0
77459,211,2023,10,11,4,0
77460,211,2023,10,11,5,0
77461,211,2023,10,11,6,0
77462,211,2023,10,11,7,1
77463,211,2023,10,11,8,3
77464,211,2023,10,11,9,5
77465,211,2023,10,11,10,6
77466,211,2023,10,11,11,4
77467,211,2023,10,11,12,6
77468,211,2023,10,11,13,8
77469,211,2023,10,11,14,8
77470,211,2023,10,11,15,12
77471,211,2023,10,11,16,13
77472,211,2023,10,11,17,9
77473,211,2023,10,11,18,7
77474,211,2023,10,11,19,7
77475,211,2023,10,11,20,4
77476,211,2023,10,11,21,3
77477,211,2023,10,11,22,1
77478,211,2023,10,11,23,0
77479,211,2023,10,12,0,0
77480,211,2023,10,12,1,0
77481,211,2023,10,12,2,0
77482,211,2023,10,12,3,0
77483,211,2023,10,12,4,0
77484,211,2023,10,12,5,1
77485,211,2023,10,12,6,1
77486,211,2023,10,12,7,2
77487,211,2023,10,12,8,2
77488,211,2023,10,12,9,1
77489,211,2023,10,12,10,7
77490,211,2023,10,12,11,8
77491,211,2023,10,12,12,9
77492,211,2023,10,12,13,10
77493,211,2023,10,12,14,7
77494,211,2023,10,12,15,5
77495,211,2023,10,12,16,3
77496,211,2023,10,12,17,4
77497,211,2023,10,12,18,4
77498,211,2023,10,12,19,4
77499,211,2023,10,12,20,5
77500,211,2023,10,12,21,4
77501,211,2023,10,12,22,1
77502,211,2023,10,12,23,0
77503,211,2023,10,13,0,0
77504,211,2023,10,13,1,1
77505,211,2023,10,13,2,1
77506,211,2023,10,13,3,0
77507,211,2023,10,13,4,1
77508,211,2023,10,13,5,1
77509,211,2023,10,13,6,0
77510,211,2023,10,13,7,0
77511,211,2023,10,13,8,0
77512,211,2023,10,13,9,5
77513,211,2023,10,13,10,5
77514,211,2023,10,13,11,7
77515,211,2023,10,13,12,9
77516,211,2023,10,13,13,9
77517,211,2023,10,13,14,9
77518,211,2023,10,13,15,5
77519,211,2023,10,13,16,5
77520,211,2023,10,13,17,7
77521,211,2023,10,13,18,10
77522,211,2023,10,13,19,10
77523,211,2023,10,13,20,5
77524,211,2023,10,13,21,3
77525,211,2023,10,13,22,4
77526,211,2023,10,13,23,2
77527,211,2023,10,14,0,1
77528,211,2023,10,14,1,1
77529,211,2023,10,14,2,1
77530,211,2023,10,14,3,0
77531,211,2023,10,14,4,0
77532,211,2023,10,14,5,0
77533,211,2023,10,14,6,0
77534,211,2023,10,14,7,0
77535,211,2023,10,14,8,1
77536,211,2023,10,14,9,4
77537,211,2023,10,14,10,6
77538,211,2023,10,14,11,6
77539,211,2023,10,14,12,12
77540,211,2023,10,14,13,11
77541,211,2023,10,14,14,12
77542,211,2023,10,14,15,12
77543,211,2023,10,14,16,10
77544,211,2023,10,14,17,9
77545,211,2023,10,14,18,10
77546,211,2023,10,14,19,12
77547,211,2023,10,14,20,12
77548,211,2023,10,14,21,7
77549,211,2023,10,14,22,6
77550,211,2023,10,14,23,4
77551,211,2023,10,15,0,4
77552,211,2023,10,15,1,2
77553,211,2023,10,15,2,2
77554,211,2023,10,15,3,2
77555,211,2023,10,15,4,1
77556,211,2023,10,15,5,1
77557,211,2023,10,15,6,1
77558,211,2023,10,15,7,2
77559,211,2023,10,15,8,2
77560,211,2023,10,15,9,2
77561,211,2023,10,15,10,1
77562,211,2023,10,15,11,3
77563,211,2023,10,15,12,3
77564,211,2023,10,15,13,3
77565,211,2023,10,15,14,4
77566,211,2023,10,15,15,4
77567,211,2023,10,15,16,6
77568,211,2023,10,15,17,4
77569,211,2023,10,15,18,5
77570,211,2023,10,15,19,5
77571,211,2023,10,15,20,4
77572,211,2023,10,15,21,4
77573,211,2023,10,15,22,3
77574,211,2023,10,15,23,3
77575,211,2023,10,16,0,3
77576,211,2023,10,16,1,2
77577,211,2023,10,16,2,0
77578,211,2023,10,16,3,0
77579,211,2023,10,16,4,0
77580,211,2023,10,16,5,1
77581,211,2023,10,16,6,1
77582,211,2023,10,16,7,1
77583,211,2023,10,16,8,2
77584,211,2023,10,16,9,6
77585,211,2023,10,16,10,10
77586,211,2023,10,16,11,17
77587,211,2023,10,16,12,18
77588,211,2023,10,16,13,15
77589,211,2023,10,16,14,6
77590,211,2023,10,16,15,7
77591,211,2023,10,16,16,4
77592,211,2023,10,16,17,5
77593,211,2023,10,16,18,10
77594,211,2023,10,16,19,8
77595,211,2023,10,16,20,6
77596,211,2023,10,16,21,3
77597,211,2023,10,16,22,2
77598,211,2023,10,16,23,1
77599,211,2023,10,17,0,1
77600,211,2023,10,17,1,2
77601,211,2023,10,17,2,2
77602,211,2023,10,17,3,2
77603,211,2023,10,17,4,1
77604,211,2023,10,17,5,1
77605,211,2023,10,17,6,1
77606,211,2023,10,17,7,2
77607,211,2023,10,17,8,7
77608,211,2023,10,17,9,10
77609,211,2023,10,17,10,11
77610,211,2023,10,17,11,10
77611,211,2023,10,17,12,11
77612,211,2023,10,17,13,9
77613,211,2023,10,17,14,7
77614,211,2023,10,17,15,7
77615,211,2023,10,17,16,7
77616,211,2023,10,17,17,5
77617,211,2023,10,17,18,3
77618,211,2023,10,17,19,4
77619,211,2023,10,17,20,4
77620,211,2023,10,17,21,2
77621,211,2023,10,17,22,2
77622,211,2023,10,17,23,1
77623,211,2023,10,18,0,2
77624,211,2023,10,18,1,2
77625,211,2023,10,18,2,0
77626,211,2023,10,18,3,0
77627,211,2023,10,18,4,0
77628,211,2023,10,18,5,0
77629,211,2023,10,18,6,0
77630,211,2023,10,18,7,1
77631,211,2023,10,18,8,1
77632,211,2023,10,18,9,2
77633,211,2023,10,18,10,4
77634,211,2023,10,18,11,7
77635,211,2023,10,18,12,8
77636,211,2023,10,18,13,8
77637,211,2023,10,18,14,8
77638,211,2023,10,18,15,6
77639,211,2023,10,18,16,4
77640,211,2023,10,18,17,3
77641,211,2023,10,18,18,5
77642,211,2023,10,18,19,4
77643,211,2023,10,18,20,4
77644,211,2023,10,18,21,3
77645,211,2023,10,18,22,2
77646,211,2023,10,18,23,2
77647,211,2023,10,19,0,2
77648,211,2023,10,19,1,2
77649,211,2023,10,19,2,2
77650,211,2023,10,19,3,2
77651,211,2023,10,19,4,0
77652,211,2023,10,19,5,1
77653,211,2023,10,19,6,1
77654,211,2023,10,19,7,3
77655,211,2023,10,19,8,4
77656,211,2023,10,19,9,5
77657,211,2023,10,19,10,7
77658,211,2023,10,19,11,7
77659,211,2023,10,19,12,9
77660,211,2023,10,19,13,14
77661,211,2023,10,19,14,15
77662,211,2023,10,19,15,14
77663,211,2023,10,19,16,11
77664,211,2023,10,19,17,6
77665,211,2023,10,19,18,7
77666,211,2023,10,19,19,9
77667,211,2023,10,19,20,5
77668,211,2023,10,19,21,3
77669,211,2023,10,19,22,2
77670,211,2023,10,19,23,0
77671,211,2023,10,20,0,0
77672,211,2023,10,20,1,1
77673,211,2023,10,20,2,1
77674,211,2023,10,20,3,1
77675,211,2023,10,20,4,1
77676,211,2023,10,20,5,1
77677,211,2023,10,20,6,1
77678,211,2023,10,20,7,1
77679,211,2023,10,20,8,4
77680,211,2023,10,20,9,6
77681,211,2023,10,20,10,7
77682,211,2023,10,20,11,6
77683,211,2023,10,20,12,9
77684,211,2023,10,20,13,9
77685,211,2023,10,20,14,8
77686,211,2023,10,20,15,11
77687,211,2023,10,20,16,11
77688,211,2023,10,20,17,4
77689,211,2023,10,20,18,2
77690,211,2023,10,20,19,5
77691,211,2023,10,20,20,6
77692,211,2023,10,20,21,3
77693,211,2023,10,20,22,2
77694,211,2023,10,20,23,1
77695,211,2023,10,21,0,1
77696,211,2023,10,21,1,1
77697,211,2023,10,21,2,1
77698,211,2023,10,21,3,2
77699,211,2023,10,21,4,2
77700,211,2023,10,21,5,1
77701,211,2023,10,21,6,1
77702,211,2023,10,21,7,2
77703,211,2023,10,21,8,4
77704,211,2023,10,21,9,5
77705,211,2023,10,21,10,6
77706,211,2023,10,21,11,10
77707,211,2023,10,21,12,12
77708,211,2023,10,21,13,10
77709,211,2023,10,21,14,7
77710,211,2023,10,21,15,9
77711,211,2023,10,21,16,6
77712,211,2023,10,21,17,3
77713,211,2023,10,21,18,2
77714,211,2023,10,21,19,3
77715,211,2023,10,21,20,3
77716,211,2023,10,21,21,4
77717,211,2023,10,21,22,3
77718,211,2023,10,21,23,3
77719,211,2023,10,22,0,4
77720,211,2023,10,22,1,4
77721,211,2023,10,22,2,3
77722,211,2023,10,22,3,2
77723,211,2023,10,22,4,2
77724,211,2023,10,22,5,2
77725,211,2023,10,22,6,2
77726,211,2023,10,22,7,3
77727,211,2023,10,22,8,5
77728,211,2023,10,22,9,5
77729,211,2023,10,22,10,4
77730,211,2023,10,22,11,4
77731,211,2023,10,22,12,6
77732,211,2023,10,22,13,5
77733,211,2023,10,22,14,9
77734,211,2023,10,22,15,10
77735,211,2023,10,22,16,8
77736,211,2023,10,22,17,7
77737,211,2023,10,22,18,6
77738,211,2023,10,22,19,5
77739,211,2023,10,22,20,4
77740,211,2023,10,22,21,4
77741,211,2023,10,22,22,3
77742,211,2023,10,22,23,2
77743,211,2023,10,23,0,1
77744,211,2023,10,23,1,0
77745,211,2023,10,23,2,0
77746,211,2023,10,23,3,0
77747,211,2023,10,23,4,0
77748,211,2023,10,23,5,1
77749,211,2023,10,23,6,1
77750,211,2023,10,23,7,2
77751,211,2023,10,23,8,3
77752,211,2023,10,23,9,6
77753,211,2023,10,23,10,9
77754,211,2023,10,23,11,8
77755,211,2023,10,23,12,8
77756,211,2023,10,23,13,8
77757,211,2023,10,23,14,11
77758,211,2023,10,23,15,9
77759,211,2023,10,23,16,7
77760,211,2023,10,23,17,8
77761,211,2023,10,23,18,7
77762,211,2023,10,23,19,5
77763,211,2023,10,23,20,4
77764,211,2023,10,23,21,4
77765,211,2023,10,23,22,2
77766,211,2023,10,23,23,1
77767,211,2023,10,24,0,0
77768,211,2023,10,24,1,1
77769,211,2023,10,24,2,1
77770,211,2023,10,24,3,1
77771,211,2023,10,24,4,1
77772,211,2023,10,24,5,1
77773,211,2023,10,24,6,1
77774,211,2023,10,24,7,3
77775,211,2023,10,24,8,3
77776,211,2023,10,24,9,3
77777,211,2023,10,24,10,3
77778,211,2023,10,24,11,4
77779,211,2023,10,24,12,3
77780,211,2023,10,24,13,2
77781,211,2023,10,24,14,3
77782,211,2023,10,24,15,5
77783,211,2023,10,24,16,5
77784,211,2023,10,24,17,3
77785,211,2023,10,24,18,3
77786,211,2023,10,24,19,6
77787,211,2023,10,24,20,3
77788,211,2023,10,24,21,2
77789,211,2023,10,24,22,1
77790,211,2023,10,24,23,1
77791,211,2023,10,25,0,1
77792,211,2023,10,25,1,1
77793,211,2023,10,25,2,1
77794,211,2023,10,25,3,1
77795,211,2023,10,25,4,1
77796,211,2023,10,25,5,1
77797,211,2023,10,25,6,2
77798,211,2023,10,25,7,2
77799,211,2023,10,25,8,1
77800,211,2023,10,25,9,1
77801,211,2023,10,25,10,2
77802,211,2023,10,25,11,3
77803,211,2023,10,25,12,7
77804,211,2023,10,25,13,6
77805,211,2023,10,25,14,10
77806,211,2023,10,25,15,9
77807,211,2023,10,25,16,7
77808,211,2023,10,25,17,6
77809,211,2023,10,25,18,3
77810,211,2023,10,25,19,2
77811,211,2023,10,25,20,2
77812,211,2023,10,25,21,2
77813,211,2023,10,25,22,0
77814,211,2023,10,25,23,0
77815,211,2023,10,26,0,0
77816,211,2023,10,26,1,0
77817,211,2023,10,26,2,0
77818,211,2023,10,26,3,0
77819,211,2023,10,26,4,0
77820,211,2023,10,26,5,0
77821,211,2023,10,26,6,0
77822,211,2023,10,26,7,2
77823,211,2023,10,26,8,4
77824,211,2023,10,26,9,3
77825,211,2023,10,26,10,5
77826,211,2023,10,26,11,9
77827,211,2023,10,26,12,10
77828,211,2023,10,26,13,9
77829,211,2023,10,26,14,7
77830,211,2023,10,26,15,6
77831,211,2023,10,26,16,8
77832,211,2023,10,26,17,5
77833,211,2023,10,26,18,4
77834,211,2023,10,26,19,2
77835,211,2023,10,26,20,1
77836,211,2023,10,26,21,1
77837,211,2023,10,26,22,0
77838,211,2023,10,26,23,0
77839,211,2023,10,27,0,0
77840,211,2023,10,27,1,0
77841,211,2023,10,27,2,0
77842,211,2023,10,27,3,0
77843,211,2023,10,27,4,1
77844,211,2023,10,27,5,1
77845,211,2023,10,27,6,1
77846,211,2023,10,27,7,2
77847,211,2023,10,27,8,6
77848,211,2023,10,27,9,12
77849,211,2023,10,27,10,12
77850,211,2023,10,27,11,13
77851,211,2023,10,27,12,15
77852,211,2023,10,27,13,17
77853,211,2023,10,27,14,13
77854,211,2023,10,27,15,8
77855,211,2023,10,27,16,5
77856,211,2023,10,27,17,3
77857,211,2023,10,27,18,1
77858,211,2023,10,27,19,3
77859,211,2023,10,27,20,3
77860,211,2023,10,27,21,2
77861,211,2023,10,27,22,3
77862,211,2023,10,27,23,3
77863,211,2023,10,28,0,2
77864,211,2023,10,28,1,1
77865,211,2023,10,28,2,1
77866,211,2023,10,28,3,1
77867,211,2023,10,28,4,0
77868,211,2023,10,28,5,0
77869,211,2023,10,28,6,0
77870,211,2023,10,28,7,0
77871,211,2023,10,28,8,0
77872,211,2023,10,28,9,2
77873,211,2023,10,28,10,2
77874,211,2023,10,28,11,6
77875,211,2023,10,28,12,10
77876,211,2023,10,28,13,12
77877,211,2023,10,28,14,9
77878,211,2023,10,28,15,9
77879,211,2023,10,28,16,11
77880,211,2023,10,28,17,6
77881,211,2023,10,28,18,7
77882,211,2023,10,28,19,6
77883,211,2023,10,28,20,5
77884,211,2023,10,28,21,3
77885,211,2023,10,28,22,2
77886,211,2023,10,28,23,2
77887,211,2023,10,29,0,2
77888,211,2023,10,29,1,0
77889,211,2023,10,29,2,1
77890,211,2023,10,29,3,3
77891,211,2023,10,29,4,3
77892,211,2023,10,29,5,0
77893,211,2023,10,29,6,1
77894,211,2023,10,29,7,1
77895,211,2023,10,29,8,3
77896,211,2023,10,29,9,6
77897,211,2023,10,29,10,10
77898,211,2023,10,29,11,9
77899,211,2023,10,29,12,8
77900,211,2023,10,29,13,7
77901,211,2023,10,29,14,3
77902,211,2023,10,29,15,6
77903,211,2023,10,29,16,7
77904,211,2023,10,29,17,5
77905,211,2023,10,29,18,2
77906,211,2023,10,29,19,0
77907,211,2023,10,29,20,2
77908,211,2023,10,29,21,3
77909,211,2023,10,29,22,1
77910,211,2023,10,29,23,0
77911,211,2023,10,30,0,0
77912,211,2023,10,30,1,0
77913,211,2023,10,30,2,1
77914,211,2023,10,30,3,1
77915,211,2023,10,30,4,1
77916,211,2023,10,30,5,0
77917,211,2023,10,30,6,0
77918,211,2023,10,30,7,0
77919,211,2023,10,30,8,2
77920,211,2023,10,30,9,2
77921,211,2023,10,30,10,4
77922,211,2023,10,30,11,7
77923,211,2023,10,30,12,5
77924,211,2023,10,30,13,4
77925,211,2023,10,30,14,6
77926,211,2023,10,30,15,6
77927,211,2023,10,30,16,4
77928,211,2023,10,30,17,1
77929,211,2023,10,30,18,1
77930,211,2023,10,30,19,2
77931,211,2023,10,30,20,2
77932,211,2023,10,30,21,2
77933,211,2023,10,30,22,1
77934,211,2023,10,30,23,0
77935,211,2023,10,31,0,0
77936,211,2023,10,31,1,0
77937,211,2023,10,31,2,1
77938,211,2023,10,31,3,1
77939,211,2023,10,31,4,0
77940,211,2023,10,31,5,0
77941,211,2023,10,31,6,0
77942,211,2023,10,31,7,0
77943,211,2023,10,31,8,3
77944,211,2023,10,31,9,6
77945,211,2023,10,31,10,6
77946,211,2023,10,31,11,7
77947,211,2023,10,31,12,9
77948,211,2023,10,31,13,14
77949,211,2023,10,31,14,13
77950,211,2023,10,31,15,7
77951,211,2023,10,31,16,4
77952,211,2023,10,31,17,2
77953,211,2023,10,31,18,1
77954,211,2023,10,31,19,1
77955,211,2023,10,31,20,1
77956,211,2023,10,31,21,1
77957,211,2023,10,31,22,3
77958,211,2023,10,31,23,2
77959,211,2023,11,1,0,2
77960,211,2023,11,1,1,2
77961,211,2023,11,1,2,2
77962,211,2023,11,1,3,2
77963,211,2023,11,1,4,2
77964,211,2023,11,1,5,2
77965,211,2023,11,1,6,2
77966,211,2023,11,1,7,3
77967,211,2023,11,1,8,4
77968,211,2023,11,1,9,6
77969,211,2023,11,1,10,7
77970,211,2023,11,1,11,8
77971,211,2023,11,1,12,7
77972,211,2023,11,1,13,6
77973,211,2023,11,1,14,8
77974,211,2023,11,1,15,8
77975,211,2023,11,1,16,2
77976,211,2023,11,1,17,2
77977,211,2023,11,1,18,1
77978,211,2023,11,1,19,5
77979,211,2023,11,1,20,5
77980,211,2023,11,1,21,3
77981,211,2023,11,1,22,3
77982,211,2023,11,1,23,2
77983,211,2023,11,2,0,3
77984,211,2023,11,2,1,1
77985,211,2023,11,2,2,2
77986,211,2023,11,2,3,1
77987,211,2023,11,2,4,1
77988,211,2023,11,2,5,1
77989,211,2023,11,2,6,1
77990,211,2023,11,2,7,2
77991,211,2023,11,2,8,2
77992,211,2023,11,2,9,2
77993,211,2023,11,2,10,2
77994,211,2023,11,2,11,1
77995,211,2023,11,2,12,2
77996,211,2023,11,2,13,4
77997,211,2023,11,2,14,2
77998,211,2023,11,2,15,1
77999,211,2023,11,2,16,4
78000,211,2023,11,2,17,5
78001,211,2023,11,2,18,5
78002,211,2023,11,2,19,4
78003,211,2023,11,2,20,4
78004,211,2023,11,2,21,7
78005,211,2023,11,2,22,6
78006,211,2023,11,2,23,2
78007,211,2023,11,3,0,0
78008,211,2023,11,3,1,0
78009,211,2023,11,3,2,0
78010,211,2023,11,3,3,0
78011,211,2023,11,3,4,0
78012,211,2023,11,3,5,0
78013,211,2023,11,3,6,1
78014,211,2023,11,3,7,1
78015,211,2023,11,3,8,3
78016,211,2023,11,3,9,5
78017,211,2023,11,3,10,7
78018,211,2023,11,3,11,6
78019,211,2023,11,3,12,7
78020,211,2023,11,3,13,8
78021,211,2023,11,3,14,8
78022,211,2023,11,3,15,4
78023,211,2023,11,3,16,4
78024,211,2023,11,3,17,5
78025,211,2023,11,3,18,4
78026,211,2023,11,3,19,5
78027,211,2023,11,3,20,5
78028,211,2023,11,3,21,5
78029,211,2023,11,3,22,4
78030,211,2023,11,3,23,2
78031,211,2023,11,4,0,1
78032,211,2023,11,4,1,0
78033,211,2023,11,4,2,1
78034,211,2023,11,4,3,1
78035,211,2023,11,4,4,1
78036,211,2023,11,4,5,1
78037,211,2023,11,4,6,1
78038,211,2023,11,4,7,1
78039,211,2023,11,4,8,1
78040,211,2023,11,4,9,1
78041,211,2023,11,4,10,3
78042,211,2023,11,4,11,6
78043,211,2023,11,4,12,10
78044,211,2023,11,4,13,9
78045,211,2023,11,4,14,9
78046,211,2023,11,4,15,6
78047,211,2023,11,4,16,5
78048,211,2023,11,4,17,4
78049,211,2023,11,4,18,6
78050,211,2023,11,4,19,5
78051,211,2023,11,4,20,5
78052,211,2023,11,4,21,4
78053,211,2023,11,4,22,3
78054,211,2023,11,4,23,2
78055,211,2023,11,5,0,1
78056,211,2023,11,5,1,0
78057,211,2023,11,5,2,0
78058,211,2023,11,5,3,0
78059,211,2023,11,5,4,0
78060,211,2023,11,5,5,1
78061,211,2023,11,5,6,2
78062,211,2023,11,5,7,1
78063,211,2023,11,5,8,2
78064,211,2023,11,5,9,3
78065,211,2023,11,5,10,8
78066,211,2023,11,5,11,8
78067,211,2023,11,5,12,12
78068,211,2023,11,5,13,12
78069,211,2023,11,5,14,11
78070,211,2023,11,5,15,12
78071,211,2023,11,5,16,9
78072,211,2023,11,5,17,4
78073,211,2023,11,5,18,5
78074,211,2023,11,5,19,6
78075,211,2023,11,5,20,5
78076,211,2023,11,5,21,4
78077,211,2023,11,5,22,4
78078,211,2023,11,5,23,2
78079,211,2023,11,6,0,1
78080,211,2023,11,6,1,1
78081,211,2023,11,6,2,1
78082,211,2023,11,6,3,1
78083,211,2023,11,6,4,1
78084,211,2023,11,6,5,1
78085,211,2023,11,6,6,2
78086,211,2023,11,6,7,2
78087,211,2023,11,6,8,2
78088,211,2023,11,6,9,2
78089,211,2023,11,6,10,5
78090,211,2023,11,6,11,4
78091,211,2023,11,6,12,6
78092,211,2023,11,6,13,7
78093,211,2023,11,6,14,9
78094,211,2023,11,6,15,5
78095,211,2023,11,6,16,5
78096,211,2023,11,6,17,4
78097,211,2023,11,6,18,5
78098,211,2023,11,6,19,6
78099,211,2023,11,6,20,5
78100,211,2023,11,6,21,2
78101,211,2023,11,6,22,4
78102,211,2023,11,6,23,5
78103,211,2023,11,7,0,4
78104,211,2023,11,7,1,3
78105,211,2023,11,7,2,2
78106,211,2023,11,7,3,1
78107,211,2023,11,7,4,1
78108,211,2023,11,7,5,1
78109,211,2023,11,7,6,1
78110,211,2023,11,7,7,2
78111,211,2023,11,7,8,4
78112,211,2023,11,7,9,6
78113,211,2023,11,7,10,6
78114,211,2023,11,7,11,8
78115,211,2023,11,7,12,7
78116,211,2023,11,7,13,8
78117,211,2023,11,7,14,7
78118,211,2023,11,7,15,7
78119,211,2023,11,7,16,8
78120,211,2023,11,7,17,7
78121,211,2023,11,7,18,7
78122,211,2023,11,7,19,5
78123,211,2023,11,7,20,5
78124,211,2023,11,7,21,3
78125,211,2023,11,7,22,4
78126,211,2023,11,7,23,2
78127,211,2023,11,8,0,2
78128,211,2023,11,8,1,2
78129,211,2023,11,8,2,1
78130,211,2023,11,8,3,1
78131,211,2023,11,8,4,1
78132,211,2023,11,8,5,1
78133,211,2023,11,8,6,1
78134,211,2023,11,8,7,0
78135,211,2023,11,8,8,2
78136,211,2023,11,8,9,3
78137,211,2023,11,8,10,6
78138,211,2023,11,8,11,11
78139,211,2023,11,8,12,14
78140,211,2023,11,8,13,14
78141,211,2023,11,8,14,13
78142,211,2023,11,8,15,10
78143,211,2023,11,8,16,7
78144,211,2023,11,8,17,4
78145,211,2023,11,8,18,4
78146,211,2023,11,8,19,3
78147,211,2023,11,8,20,5
78148,211,2023,11,8,21,3
78149,211,2023,11,8,22,3
78150,211,2023,11,8,23,3
78151,211,2023,11,9,0,3
78152,211,2023,11,9,1,1
78153,211,2023,11,9,2,1
78154,211,2023,11,9,3,1
78155,211,2023,11,9,4,1
78156,211,2023,11,9,5,1
78157,211,2023,11,9,6,1
78158,211,2023,11,9,7,2
78159,211,2023,11,9,8,1
78160,211,2023,11,9,9,5
78161,211,2023,11,9,10,10
78162,211,2023,11,9,11,10
78163,211,2023,11,9,12,9
78164,211,2023,11,9,13,7
78165,211,2023,11,9,14,5
78166,211,2023,11,9,15,8
78167,211,2023,11,9,16,8
78168,211,2023,11,9,17,7
78169,211,2023,11,9,18,4
78170,211,2023,11,9,19,10
78171,211,2023,11,9,20,10
78172,211,2023,11,9,21,5
78173,211,2023,11,9,22,1
78174,211,2023,11,9,23,0
78175,211,2023,11,10,0,0
78176,211,2023,11,10,1,0
78177,211,2023,11,10,2,1
78178,211,2023,11,10,3,1
78179,211,2023,11,10,4,1
78180,211,2023,11,10,5,1
78181,211,2023,11,10,6,0
78182,211,2023,11,10,7,0
78183,211,2023,11,10,8,1
78184,211,2023,11,10,9,2
78185,211,2023,11,10,10,5
78186,211,2023,11,10,11,5
78187,211,2023,11,10,12,6
78188,211,2023,11,10,13,5
78189,211,2023,11,10,14,4
78190,211,2023,11,10,15,4
78191,211,2023,11,10,16,3
78192,211,2023,11,10,17,3
78193,211,2023,11,10,18,5
78194,211,2023,11,10,19,6
78195,211,2023,11,10,20,5
78196,211,2023,11,10,21,2
78197,211,2023,11,10,22,1
78198,211,2023,11,10,23,1
78199,211,2023,11,11,0,1
78200,211,2023,11,11,1,0
78201,211,2023,11,11,2,0
78202,211,2023,11,11,3,0
78203,211,2023,11,11,4,0
78204,211,2023,11,11,5,0
78205,211,2023,11,11,6,0
78206,211,2023,11,11,7,3
78207,211,2023,11,11,8,4
78208,211,2023,11,11,9,5
78209,211,2023,11,11,10,4
78210,211,2023,11,11,11,5
78211,211,2023,11,11,12,4
78212,211,2023,11,11,13,6
78213,211,2023,11,11,14,7
78214,211,2023,11,11,15,8
78215,211,2023,11,11,16,6
78216,211,2023,11,11,17,7
78217,211,2023,11,11,18,6
78218,211,2023,11,11,19,5
78219,211,2023,11,11,20,7
78220,211,2023,11,11,21,4
78221,211,2023,11,11,22,4
78222,211,2023,11,11,23,1
78223,211,2023,11,12,0,0
78224,211,2023,11,12,1,0
78225,211,2023,11,12,2,0
78226,211,2023,11,12,3,0
78227,211,2023,11,12,4,0
